* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                K0L                 K0                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "MQ.12R8.B2"               354.4361417        25.03324945      -0.3683385275        186.5571809        2.498549577        1.130359953        1.075862348       0.9292362801       -0.215770442     0.009269234884     0.003965957849   -6.030487554e-07    3.606888389e-08                 -0                  0     -0.02661684966                 -0                 -0                 -0                 -0         431.958921        32.85295004        2.526565322        1.980693675        38.42884738       -3.208275978 "QUADRUPOLE"                         0                  0   -2.510496588e-05    0.0002934676577    3.054890887e-07   -5.848809721e-06
 "MB.A13R8.B2"               371.101389        49.90877484       -1.124297195        114.0618887        1.851546412        1.208499783         1.09408472        1.120161405      -0.1496769891      0.01436730916      0.00396594571   -4.164900118e-07    5.355604873e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        432.6883633        34.16369672        2.683242453        2.076155772        63.96491759       -3.802963035 "SBEND"                              0                  0   -1.996879572e-05     0.000528803298    3.081942537e-07   -1.098414624e-05
 "MB.B13R8.B2"              386.7618837        96.24631164       -1.834544954        65.59100516        1.243559107        1.244774968        1.123060492        1.381609523     -0.08756833379      0.01946501535     0.003965945709   -2.411666715e-07    6.998890779e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        433.0513402        34.46553628        2.755568542        2.131659686        66.90105129       -4.618326828 "SBEND"                              0                  0   -1.514144326e-05     0.000593916287    3.081695043e-07   -1.581044796e-05
 "MB.C13R8.B2"              402.4223784        164.8265559       -2.544581933        36.16288551       0.6355718029        1.264615036        1.175162813        1.722886435     -0.02545967846       0.0245621671     0.003965945709   -6.583646175e-08    8.642176686e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        433.4148702        34.77526637        2.795024881        2.233459684        65.52363988       -5.400292878 "SBEND"                              0                  0   -1.031457214e-05    0.0005078547826    3.081359769e-07   -2.063629932e-05
 "BPM.13R8.B2"              403.5756258        170.7559353       -2.596881791         34.7485763        0.590799287        1.265709105        1.180341494        1.751212676      -0.0208859633       0.0245621671     0.003965945709   -5.292490897e-08    8.763189154e-08                 -0                  0                 -0                 -0                 -0                 -0                 -0        433.4417167        34.79839843        2.797196537        2.243641664        65.38707436       -5.418417914 "MONITOR"                            0                  0   -9.959215144e-06    0.0004955414636    3.081359769e-07   -2.099165632e-05
 "MQT.13R8.B2"              404.4896258        175.4770584       -2.438146908        33.71337394       0.5168652626        1.266549357         1.18459267        1.773339745      -0.0172643947      0.02254360042     0.003945531338   -4.268369981e-08    8.860709756e-08                 -0                  0     0.001140674824                 -0                 -0                 -0                 -0        433.4622143        34.81696261        2.798864211        2.252006852        65.27798312       -5.424692266 "QUADRUPOLE"                         0                  0   -9.127599387e-06     0.000485201591    2.734656085e-07   -2.071215102e-05
 "MQ.13R8.B2"               407.8876258        176.9220906        2.453580504        33.40557023      -0.5046396575         1.26956764        1.201008434        1.773303219    -0.004375776134     -0.02687019836     0.003664980444   -3.291680324e-09    9.640092882e-08                 -0                  0      0.02761374353                 -0                 -0                 -0                 -0        433.4851822        34.91185797        2.804894793        2.284745364        64.85607263       -5.375541691 "QUADRUPOLE"                         0                  0    3.686983357e-06    0.0004447399419   -1.926157442e-07   -7.946237738e-06
 "MB.A14R8.B2"              424.5528731        106.1598461        1.792511566        60.65658354       -1.130560391        1.288969102        1.261367791        1.361948785      0.05670209473     -0.02177299278      0.00366498821    1.940120904e-07    1.579157104e-07     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        421.0233491        32.79282813        2.845601759        2.410541902        61.08721807       -4.317424765 "SBEND"                              0                  0    4.056964198e-07    0.0003055327381   -1.970288066e-07   -4.664304684e-06
 "MB.B14R8.B2"              440.2133678        59.74788879        1.171107313        105.2781027       -1.718744179        1.320469877        1.292761129        1.057421621       0.1140975654     -0.01667516692     0.003664988209    3.794147691e-07    2.157217478e-07     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        421.5911446        33.25056408        2.908698331        2.475108909        51.60631967        -3.38559215 "SBEND"                              0                  0   -2.679426642e-06    0.0002744516098   -1.970342405e-07   -1.578672317e-06
 "MB.C14R8.B2"              455.8738625        32.80108043       0.5495711664          168.32212       -2.306927967        1.378016896        1.311528043       0.8327324854        0.171493036     -0.01157686609     0.003664988209    5.648066404e-07    2.735277852e-07     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        422.1593945        33.71238288        3.023887145        2.514373985        28.32608956        -2.77828953 "SBEND"                              0                  0   -5.764555685e-06    0.0003400081319   -1.970340621e-07    1.507005019e-06
 "BPM.14R8.B2"              457.0271099        31.58629055       0.5037933792        173.6929891       -2.350242141        1.383720406        1.312601499       0.8193814816       0.1757196697     -0.01157686609     0.003664988209    5.784584243e-07    2.777846533e-07                 -0                  0                 -0                 -0                 -0                 -0                 -0        422.2012743        33.74654677        3.035301133        2.516646534        25.95449098       -2.743328097 "MONITOR"                            0                  0   -5.991784695e-06    0.0003486560913   -1.970340621e-07    1.734234028e-06
